Stadtteil:Wahlbeteiligung:CDU:SPD:GRÜNE:FDP:DIE LINKE:AfD:Übrige
Hamburg-Altstadt:43.2:19.7:27.6:22.0:5.2:12.2:5.2:7.8
HafenCity:58.3:29.5:28.7:18.9:9.6:4.5:6.1:2.6
Neustadt:47.0:14.7:30.2:26.6:3.1:13.2:4.7:7.4
St. Pauli:46.3:6.9:20.3:31.0:1.4:25.7:3.1:11.5
St. Georg:51.8:15.0:27.5:27.9:4.3:13.2:3.9:8.3
Hammerbrook:38.2:8.3:18.7:31.2:1.2:19.3:4.0:17.4
Borgfelde:41.0:18.8:32.8:20.0:2.7:10.0:5.2:10.5
Hamm:39.9:17.1:33.4:19.0:2.2:12.4:5.9:10.0
Horn:30.3:20.6:39.3:10.8:1.6:10.7:7.8:9.3
Billstedt:28.0:23.4:43.9:7.4:1.6:8.8:8.0:6.8
Billbrook:18.0:20.6:28.6:12.7:3.2:20.6:3.2:11.1
Rothenburgsort:27.7:17.4:38.0:12.0:2.1:13.8:5.6:11.1
Veddel:38.4:8.4:29.4:23.0:1.4:19.2:2.5:16.0
Wilhelmsburg/Steinwerder:30.4:17.0:37.8:14.9:1.5:14.2:5.0:9.5
Kleiner Grasbrook:38.1:3.1:14.0:24.9:1.0:28.5:2.6:25.9
Waltershof/Finkenwerder:40.5:21.9:42.4:12.7:1.9:8.6:5.9:6.6
Altona-Altstadt:46.0:8.7:25.5:31.3:1.5:20.2:3.1:9.6
Sternschanze:47.7:6.9:18.2:38.1:1.6:24.3:1.3:9.7
Altona-Nord:48.6:7.6:25.7:34.0:1.2:20.5:2.3:8.7
Ottensen:55.6:9.3:29.4:33.8:2.1:16.1:2.5:6.8
Bahrenfeld:46.9:13.5:32.7:26.1:2.2:14.1:3.4:8.0
Groß Flottbek:63.4:30.5:28.1:20.3:7.6:4.8:4.7:3.9
Othmarschen:62.5:32.1:26.8:17.8:9.5:4.9:5.7:3.3
Lurup:32.3:21.2:43.5:10.4:1.7:10.3:6.4:6.7
Osdorf:43.1:27.8:34.4:14.0:4.4:7.7:6.7:4.9
Nienstedten:62.6:39.3:23.8:16.6:9.9:3.0:4.5:2.8
Blankenese:62.4:37.1:25.5:16.0:8.7:3.1:6.9:2.6
Iserbrook:50.9:23.4:37.5:17.0:3.6:7.5:5.5:5.5
Sülldorf:52.3:25.8:35.1:18.4:3.5:6.0:5.9:5.4
Rissen:58.6:32.6:31.4:14.1:5.8:5.3:6.5:4.3
Eimsbüttel:53.5:12.7:29.9:32.2:2.4:13.5:2.6:6.8
Rotherbaum:55.0:21.7:26.7:24.6:6.8:9.6:5.1:5.5
Harvestehude:56.7:27.7:28.9:19.1:8.0:7.5:5.0:3.8
Hoheluft-West:54.8:14.7:31.9:31.0:2.8:10.7:3.2:5.8
Lokstedt:49.6:23.3:33.1:20.6:3.5:8.3:5.1:6.2
Niendorf:48.5:26.4:38.5:14.7:3.1:5.8:6.4:5.1
Schnelsen:43.7:26.0:38.6:14.6:2.9:5.6:6.8:5.4
Eidelstedt:38.7:22.2:40.7:12.4:2.4:8.8:7.1:6.4
Stellingen:43.6:22.1:34.8:19.2:1.9:10.0:4.7:7.2
Hoheluft-Ost:53.2:20.2:32.6:24.5:5.7:9.3:2.7:5.0
Eppendorf:54.5:23.3:31.7:23.3:5.7:7.0:4.1:5.0
Groß Borstel:48.6:22.5:34.8:18.2:3.1:9.1:5.5:6.8
Alsterdorf:51.4:25.6:33.2:18.6:4.8:7.3:5.0:5.5
Winterhude:52.9:21.8:31.1:24.1:4.2:8.1:4.2:6.5
Uhlenhorst:53.2:27.7:30.5:20.7:5.8:5.5:5.2:4.7
Hohenfelde:47.4:21.5:32.4:20.2:5.3:9.1:4.3:7.2
Barmbek-Süd:45.1:18.7:33.2:22.2:2.7:10.1:5.1:8.0
Dulsberg:33.7:15.4:33.9:18.9:2.0:13.3:5.5:11.0
Barmbek-Nord:43.0:16.9:32.9:22.3:2.2:11.3:5.1:9.3
Ohlsdorf:49.5:21.0:34.5:22.0:3.1:7.9:5.2:6.3
Fuhlsbüttel:45.3:23.2:35.5:16.8:3.4:8.5:5.9:6.6
Langenhorn:42.9:20.7:41.4:14.0:2.3:7.9:6.5:7.2
Eilbek:45.8:19.5:33.3:20.1:3.3:9.7:6.1:8.1
Wandsbek:39.5:23.6:36.3:14.7:2.1:8.6:6.3:8.4
Marienthal:50.3:31.0:31.7:13.5:5.7:5.7:7.1:5.3
Jenfeld:27.2:26.8:38.1:7.7:2.5:8.7:9.2:7.0
Tonndorf:37.0:26.3:35.1:11.7:2.3:8.1:9.9:6.7
Farmsen-Berne:39.0:24.2:39.8:11.8:2.4:8.0:6.7:7.1
Bramfeld:38.9:24.3:39.2:11.9:2.4:7.7:8.0:6.6
Steilshoop:31.2:17.8:44.4:9.8:1.7:10.4:7.9:7.9
Wellingsbüttel:60.7:37.0:29.0:13.1:7.2:3.3:7.4:3.1
Sasel:58.6:34.2:34.8:13.7:4.1:4.0:6.3:3.0
Poppenbüttel:53.8:32.2:35.1:13.1:4.8:4.3:7.0:3.6
Hummelsbüttel:44.2:29.2:38.1:10.7:3.9:6.9:7.1:4.1
Lemsahl-Mellingstedt:58.8:35.4:31.1:15.2:5.8:2.9:6.9:2.8
Duvenstedt:53.7:32.9:30.3:17.3:4.1:4.9:7.2:3.3
Wohldorf-Ohlstedt:62.7:34.6:26.6:17.5:7.1:4.7:6.1:3.5
Bergstedt:57.5:26.3:34.4:19.3:3.6:5.5:5.7:5.1
Volksdorf:62.3:28.6:30.8:20.4:4.8:5.7:5.9:3.9
Rahlstedt:41.2:27.8:38.3:11.3:3.1:6.9:7.1:5.5
Lohbrügge:36.9:24.9:41.3:9.8:2.0:8.7:6.7:6.6
Bergedorf:44.7:22.0:36.1:17.4:2.8:9.1:6.0:6.6
Curslack:47.1:34.0:34.0:16.2:2.4:3.7:6.8:2.9
Altengamme:52.5:35.6:31.6:16.4:3.0:4.2:4.2:5.1
Neuengamme:46.9:36.8:31.8:12.6:2.2:4.9:7.1:4.7
Kirchwerder:44.4:39.2:30.0:11.9:2.4:5.7:5.8:4.9
Ochsenwerder:47.4:43.0:26.2:10.8:4.7:4.3:5.4:5.6
Reitbrook:48.2:47.5:29.5:13.7:0.7:2.9:4.3:1.4
Allermöhe:44.2:40.6:29.5:12.6:2.5:6.5:4.3:4.0
Billwerder:42.4:23.0:38.2:14.8:3.2:11.3:4.2:5.3
Moorfleet:42.1:31.9:34.2:10.3:1.1:6.1:9.5:6.8
Tatenberg:51.0:38.0:28.9:10.2:3.6:9.0:5.4:4.8
Spadenland:41.5:44.3:26.2:9.8:1.6:5.7:4.1:8.2
Neuallermöhe:29.2:18.9:36.5:11.8:1.5:14.4:7.3:9.5
Harburg:32.6:15.5:31.4:18.1:2.3:13.3:7.2:12.3
Neuland/Gut Moor:41.7:31.7:39.5:6.3:1.6:6.0:9.7:5.3
Wilstorf:36.9:22.1:39.9:12.0:2.0:9.0:7.8:7.1
Rönneburg:45.7:24.3:39.1:12.7:2.3:9.9:7.1:4.6
Langenbek:44.7:24.2:40.8:13.9:2.5:7.1:6.9:4.6
Sinstorf:43.6:31.2:38.4:9.1:3.0:5.5:7.5:5.2
Marmstorf:49.0:30.3:36.1:12.7:2.4:7.5:7.2:3.9
Eißendorf:41.7:27.3:35.2:12.9:3.1:8.1:7.5:6.0
